repo_name,language,description,stars,forks,watchers,open_issues,closed_issues,open_pull_requests,merged_pull_requests,contributors,commits,releases,license,topics,created_date,last_commit_date,readme_length,has_ci,test_coverage,has_code_of_conduct,has_contributing_guide,has_wiki,has_pages,has_discussions,default_branch,is_archived,is_fork,size_kb
vault-rs,Python,Open-source engine for web applications,7,0,3,15,44,6,29,1,63,0,BSD-3,automation|data-science|docker|transformers,2024-11-07,2024-12-16,27962,1,61.0,1,0,0,0,0,main,0,0,4007
ultralight,Dart,distributed server built with Dart,2,0,0,3,24,0,8,1,79,6,AGPL-3.0,flutter|game-engine,2023-11-20,2024-11-06,243,1,19.9,0,1,1,0,0,master,0,0,384
reactbridge,Java,Production-ready dashboard for API development,2,1,0,11,87,4,57,1,101,0,MIT,spring|backend,2024-09-27,2024-11-16,1781,0,,0,1,0,0,0,develop,0,0,12297
link-io,PHP,Modern platform written in PHP,0,2,1,10,32,3,20,1,56,3,Apache-2.0,web|docker|nlp|testing,2024-07-24,2024-12-08,1404,0,,0,0,0,0,0,main,0,0,12670
py-pipe-ui,Python,Production-ready SDK for container orchestration,24,10,4,0,3,0,1,2,61,25,GPL-3.0,data-science|llm|machine-learning|tensorflow|desktop,2021-10-19,2024-11-28,3340,0,,1,0,0,1,0,main,0,0,66685
react-pilot-serve,Java,High-performance dashboard for log analysis,0,0,0,2,14,0,9,1,159,5,None,android|mlops,2023-12-16,2024-11-27,715,1,37.6,0,0,0,0,0,master,0,0,6525
nano-bridge-ml,Java,lightweight platform built with Java,2,4,2,4,21,0,14,1,162,33,MIT,microservices|rust,2015-01-04,2024-10-20,5119,0,,0,0,1,0,0,develop,0,0,625
metapipe,Shell,production-grade engine built with Shell,0,2,0,0,2,0,1,1,12,0,Apache-2.0,docker|automation|devops|data-pipeline,2024-10-20,2024-12-01,735,0,,0,0,0,0,0,master,0,0,4592
craft-rs,Go,Scalable server for web applications,7,9,0,0,15,0,8,1,150,3,GPL-3.0,kubernetes|cli,2023-11-07,2024-12-18,669,0,,0,0,1,0,0,main,0,0,772700
deep-scan-kit,Java,High-performance dashboard for microservices,2,0,2,15,118,7,60,2,260,7,MIT,microservices|backend|fine-tuning|awesome-list|data-pipeline,2024-04-28,2024-08-27,1280,0,,0,0,0,0,0,main,0,0,1495
nextbot,JavaScript,Batteries-included toolkit for message queuing,38,2,3,2,12,0,7,2,203,1,MPL-2.0,nodejs|javascript|transformers,2024-05-23,2024-10-17,1969,1,91.0,0,0,0,0,0,master,0,0,4870
awesome-hub-light,JavaScript,Fast and lightweight library for ML model deployment,5,0,2,0,1,0,0,3,124,2,MIT,web|react,2024-06-20,2024-10-28,4443,1,80.2,0,0,1,1,0,develop,0,0,702
free-dash-ui,Java,A type-safe framework for API development,4,1,3,1,4,0,1,1,70,12,ISC,spring|python|typescript|tool,2023-01-01,2024-09-22,250,1,61.6,0,0,0,0,0,develop,0,0,48809
magic-form-rs,TypeScript,Scalable CLI for data visualization,9,4,0,2,30,0,15,6,307,4,MIT,frontend|testing,2024-06-17,2025-01-01,3692,0,,0,1,1,0,0,master,0,1,2902
auto-spark-pipe,Python,Open-source service for microservices,10,0,0,2,5,0,2,4,852,20,Apache-2.0,automation|web|api|cloud|tool,2022-09-17,2024-12-28,4014,0,,0,0,0,0,0,main,0,1,18975
open-craft-ui,Swift,Scalable toolkit for API development,0,0,0,0,11,0,7,1,22,5,MIT,swiftui|mobile,2023-11-29,2024-12-02,2649,0,,1,0,1,0,0,main,0,1,187
core-rs,Scala,Open-source pipeline for microservices,34,12,4,3,29,0,10,4,1016,13,GPL-3.0,spark|computer-vision,2022-11-11,2024-10-29,1196,0,,0,0,1,0,0,main,0,0,6596
nano-vault-dev,Python,High-performance framework for data processing,6,0,2,18,122,6,70,3,388,4,MIT,data-science|api|mlops|open-source|desktop,2024-07-21,2024-10-17,672,1,64.0,0,0,0,0,0,master,0,0,782
open-guard-dev,Go,Batteries-included framework for container orchestration,47,1,2,4,26,1,19,2,819,9,MIT,kubernetes|cloud|microservices,2019-09-20,2024-12-26,2384,0,,1,0,0,0,0,main,0,0,4241
turbo-edge-io,Python,Scalable framework for database management,41,21,0,13,103,4,51,6,1017,19,MIT,api|library,2021-06-28,2024-11-30,1724,0,,0,0,0,1,0,develop,0,0,13834
hyper-form-cli,C++,A cloud-native library for file management,5,0,0,4,13,1,4,1,147,4,MIT,graphics|performance|game-engine|embedded,2023-03-18,2024-11-13,201,1,38.6,0,1,0,0,0,main,0,0,457
bench,JavaScript,Batteries-included service for ML model deployment,15,6,0,3,7,0,5,7,1475,3,Apache-2.0,frontend|react|hacktoberfest,2021-03-05,2024-11-28,3734,0,,0,0,1,0,0,main,0,0,52091
auto-agent-cli,Rust,High-performance platform for file management,0,5,0,9,26,4,10,1,159,3,Apache-2.0,performance|framework|flutter|embedded,2023-05-06,2024-11-24,487,0,,0,0,0,1,0,master,0,0,1162
mini-lens-rs,C#,Fast and lightweight framework for database management,0,0,0,7,73,1,47,1,23,0,LGPL-3.0,unity|desktop|go|streaming|library,2024-12-25,2024-12-25,508,0,,0,0,0,0,0,main,0,0,1316
turbo-kit-bench,Ruby,distributed tool built with Ruby,2,0,0,2,22,0,11,1,218,10,GPL-3.0,automation|mobile,2023-06-06,2024-12-01,4198,1,49.0,0,0,0,0,0,develop,0,0,1283
easyagent,Python,distributed CLI built with Python,15,4,1,3,20,1,15,6,432,10,LGPL-3.0,data-science|web|documentation,2023-12-01,2024-12-10,1538,0,,0,0,0,0,0,develop,0,0,99987
awesome-kit-ml,C,High-performance tool for database management,5,2,0,10,46,1,31,1,31,11,Apache-2.0,linux|embedded,2023-12-25,2024-11-24,988,1,45.1,0,0,1,1,0,main,0,0,191
freeflow,JavaScript,Batteries-included pipeline for web applications,49,0,0,1,26,0,18,11,2082,30,MIT,web|frontend|typescript,2022-04-28,2024-12-30,846,0,,0,0,0,0,0,main,0,0,11402
dash,Python,Open-source CLI for microservices,6,0,0,1,17,0,10,2,20,3,Apache-2.0,machine-learning|ios|nlp|documentation,2024-08-25,2024-12-28,907,0,,0,1,1,1,1,main,0,0,2135
edge-app,Go,library framework for building web applications,4,0,0,4,43,1,15,3,994,36,MIT,kubernetes|cloud|devops|microservices,2019-04-20,2024-12-20,1150,0,,0,0,0,0,0,develop,0,0,80933
go-sync-ml,TypeScript,Production-ready pipeline for file management,16,0,4,3,47,0,18,8,1893,14,None,frontend|rust|testing|hacktoberfest,2022-05-11,2024-12-12,9102,0,,0,0,1,0,0,main,0,0,6416
pilot-ui,Swift,extensible dashboard built with Swift,2,0,0,2,19,0,6,2,334,8,MIT,mobile|ios|transformers|graphql|systems,2023-07-12,2024-12-28,114,0,,0,0,1,0,0,main,0,0,3119
miniforge,PHP,Modern pipeline written in PHP,4,0,9,0,15,0,9,2,111,10,LGPL-3.0,backend|data-pipeline|embedded,2024-02-09,2024-12-28,24325,0,,0,0,0,0,0,develop,0,0,1343
bench-io,JavaScript,tool framework for building web applications,45,4,1,3,13,0,8,10,3351,35,GPL-3.0,typescript|react|graphql,2020-02-01,2024-12-21,21800,0,,0,1,0,0,1,main,0,0,18638
awesome-bench-ml,Dart,Fast and lightweight engine for microservices,51,2,6,8,73,3,29,4,230,6,None,mobile|ui|cross-platform|llm|frontend,2024-03-26,2025-01-01,852,1,76.7,1,0,0,0,0,main,0,0,12831
awesome-wave-lens,JavaScript,Batteries-included engine for CI/CD pipelines,0,0,0,14,71,3,51,1,275,11,MIT,react|web|cross-platform|performance,2015-09-30,2024-12-30,1377,0,,0,0,1,0,0,main,0,1,2921
kit-dev,Java,Scalable framework for data processing,13,0,0,2,14,0,6,6,1208,23,Apache-2.0,android|enterprise|desktop,2023-01-06,2024-11-11,1554,1,55.2,0,0,0,0,1,main,0,0,2235
hyper-hub-go,JavaScript,Open-source library for microservices,52,13,10,7,59,1,24,5,855,39,MIT,web|nodejs|react|mlops|automation,2018-11-08,2024-09-08,4754,1,35.6,1,0,0,0,0,main,0,0,2841
sync-ml,Shell,Production-ready pipeline for task scheduling,0,6,2,1,7,0,4,1,150,5,Apache-2.0,linux|automation|cli|rag,2024-04-17,2024-10-18,1298,1,92.0,0,0,0,0,0,master,0,0,8987
core-dev,Python,Production-ready CLI for database management,9,0,0,13,44,3,26,3,546,62,None,machine-learning|fine-tuning|flutter,2018-08-09,2024-12-28,1943,0,,0,1,0,0,0,main,0,0,12874
quick-agent-lab,Python,High-performance tool for microservices,2,3,0,2,15,0,5,2,700,6,MIT,api|web|data-science|go|tool,2020-12-04,2024-11-27,4804,1,72.3,0,0,0,0,0,main,0,0,113694
kit-ai,TypeScript,Fast and lightweight pipeline for microservices,5,8,0,0,15,0,10,1,111,0,Apache-2.0,angular|react|api,2024-08-27,2024-09-16,116,0,,0,0,1,0,0,main,0,0,1611
magicguard,R,SDK framework for building database management,57,1,1,3,21,1,7,11,1718,42,ISC,bioinformatics|visualization,2021-04-19,2024-06-12,1095,0,,0,0,0,1,0,master,0,0,6963
awesomevault,Scala,toolkit framework for building log analysis,1,0,0,3,19,0,7,1,30,6,MIT,jvm|spark|functional|data-science|database,2022-09-12,2024-10-22,1502,0,,0,1,0,0,0,main,0,0,6245
wave-ui,C#,Production-ready framework for ML model deployment,2,8,0,8,30,1,20,1,14,0,MIT,game-engine|dotnet,2024-12-10,2024-12-20,786,1,47.1,1,0,0,1,0,master,0,1,12673
superedge,Scala,Batteries-included SDK for data visualization,25,2,0,10,27,3,15,3,1113,63,GPL-3.0,big-data|data-science|tensorflow|llm|devops,2019-05-15,2024-12-14,166,1,32.7,0,0,0,0,0,develop,0,0,12505
nanoforge,Scala,Production-ready server for file management,2,2,0,8,19,1,9,1,18,2,MIT,big-data|jvm|android,2024-07-23,2024-11-22,1223,0,,0,0,0,0,0,develop,0,0,268
serve-cli,Java,A blazing-fast tool for task scheduling,1,0,2,1,3,0,1,1,65,1,None,android|etl|react,2024-11-12,2024-11-16,591,0,,0,0,0,0,0,main,0,0,306
bridge-dev,JavaScript,framework framework for building database management,10,6,2,8,80,2,27,3,145,1,Apache-2.0,react|web|cross-platform|fine-tuning,2024-11-06,2024-11-17,738,1,45.0,0,0,1,0,0,main,0,0,6450
supergraph,Ruby,Production-ready server for task scheduling,3,0,0,8,60,2,31,2,174,0,Apache-2.0,api|mlops|ios,2024-09-16,2024-11-01,1164,0,,1,0,1,0,0,master,0,1,1000
edge,C++,Open-source server for data processing,9,0,5,2,16,0,12,5,1498,4,BSD-3,embedded|graphics,2021-03-25,2024-08-23,160,0,,0,0,1,0,0,master,0,1,4689
meta-stack-api,TypeScript,Modern engine written in TypeScript,10,0,1,3,7,0,4,1,218,1,MIT,api|angular|react|web,2022-12-17,2024-10-27,871,1,88.7,0,0,1,0,0,main,0,0,2005
react-graph-pipe,Python,Scalable service for data processing,1,0,2,1,17,0,7,1,20,7,Apache-2.0,automation|api,2022-12-23,2024-11-06,503,0,,0,0,1,0,0,main,0,0,170
scan,C#,A extensible engine for microservices,28,9,0,4,29,0,23,3,62,0,Apache-2.0,enterprise|desktop|game-engine|dotnet,2024-12-25,2024-12-30,274,0,,0,0,0,0,0,main,0,1,1999
easy-kit-craft,JavaScript,A production-grade service for log analysis,7,0,5,6,42,1,33,4,674,16,MIT,frontend|web|react,2023-07-12,2024-12-16,2221,0,,0,0,1,0,0,main,0,0,2866
gopilot,Shell,CLI framework for building ML model deployment,2,2,0,5,16,1,7,2,438,34,MIT,docker|linux|automation|devops|etl,2021-11-23,2024-11-15,248,0,,0,1,0,0,0,develop,0,0,2624
nano-guard-api,JavaScript,Modern SDK written in JavaScript,6,2,5,6,51,0,20,3,554,6,Apache-2.0,nodejs|frontend|react,2023-11-10,2024-12-12,2336,1,86.5,0,0,0,0,0,main,0,0,1468
deep-bridge-track,Python,Open-source framework for file management,3,0,4,0,12,0,4,2,164,2,None,web|data-pipeline|automation|kubernetes,2024-06-12,2024-12-19,3381,0,,1,0,0,0,1,main,0,1,76561
open-lens-agent,Swift,real-time engine built with Swift,6,0,0,8,30,2,17,1,118,5,Apache-2.0,apple|swiftui|ios,2024-01-01,2024-12-03,1055,1,48.3,0,0,0,0,1,main,0,0,38126
meta-serve-agent,Python,toolkit framework for building microservices,14,6,2,1,15,0,6,4,723,28,MIT,api|automation|mlops,2022-03-21,2024-10-30,4654,0,,0,0,0,0,0,master,0,0,85551
ultra-stack-graph,Python,Production-ready engine for container orchestration,0,5,0,3,10,0,6,1,63,0,Apache-2.0,machine-learning|data-science,2024-10-28,2024-12-01,17764,1,37.9,0,0,0,0,0,develop,0,0,549
free-bot-js,Go,Modern toolkit written in Go,45,1,0,2,23,0,10,5,508,0,MIT,microservices|kubernetes|security|automation,2024-09-15,2024-10-15,2604,0,,0,0,0,0,0,main,0,0,7720
craft-ai,Kotlin,Scalable platform for API development,0,0,1,5,19,1,11,1,79,1,GPL-3.0,mobile|spring|backend,2024-08-05,2024-10-26,761,1,76.0,0,0,0,0,0,develop,0,0,243277
nextspark,JavaScript,blazing-fast server built with JavaScript,1,9,1,0,8,0,3,1,36,1,AGPL-3.0,nodejs|mobile,2024-10-11,2024-10-17,4698,0,,0,0,0,0,1,main,0,0,4548
magic-sync-form,JavaScript,Open-source library for log analysis,107,5,0,4,12,1,6,12,2047,22,MIT,frontend|embedded|react,2022-06-21,2024-12-28,132,0,,1,0,0,0,0,main,0,0,11738
quick-forge-craft,Ruby,Open-source tool for ML model deployment,3,0,0,0,1,0,0,1,65,1,Apache-2.0,automation|rails,2024-11-18,2024-12-16,19533,0,,1,0,0,0,0,main,0,1,2404
simpledash,Julia,Fast and lightweight server for authentication,109,34,8,2,32,0,25,10,482,1,ISC,data-science|machine-learning|transformers|documentation,2023-11-06,2024-12-17,1528,1,50.7,0,0,1,0,0,develop,0,0,3930
turbobench,Java,Production-ready CLI for log analysis,2,1,4,0,4,0,1,1,224,6,MIT,android|automation|computer-vision,2023-06-27,2024-12-04,1629,0,,1,1,1,1,0,develop,0,1,130868
craft-go,Python,Batteries-included toolkit for message queuing,10,9,3,22,145,6,98,4,857,6,Apache-2.0,machine-learning|automation|data-science,2023-05-18,2024-10-21,188,0,,1,1,1,0,0,master,0,0,3485
autoflow,Python,Scalable server for message queuing,4,1,0,6,22,1,13,3,146,0,Apache-2.0,machine-learning|library,2024-08-18,2024-11-26,3556,0,,0,0,1,0,0,main,0,0,2503
free-edge-bench,JavaScript,Production-ready library for data visualization,5,6,0,1,5,0,3,1,275,23,Apache-2.0,react|database|nlp,2022-07-30,2024-09-14,1385,1,87.8,0,1,1,0,0,main,0,0,17021
free-lens-vault,Python,Open-source SDK for ML model deployment,76,16,4,3,30,1,18,12,4516,32,None,web|cli|testing|pytorch,2018-11-25,2024-12-07,1138,1,44.6,0,1,1,0,0,develop,0,0,17462
hypertrack,C++,Batteries-included library for container orchestration,1,0,4,2,73,0,25,1,350,25,Apache-2.0,game-engine|embedded|systems|graphics|data-pipeline,2021-08-07,2024-12-07,536,1,45.6,0,1,0,0,0,main,0,1,11045
open-bot-ui,Python,Batteries-included dashboard for web applications,6,0,0,5,41,0,17,3,896,44,None,api|data-science|web|rest-api|graphql,2017-02-23,2024-12-11,415,0,,1,0,0,0,0,main,0,0,7404
hyperstack,Java,Scalable service for message queuing,0,0,3,1,2,0,1,1,389,33,Apache-2.0,spring|deep-learning|rust,2017-11-21,2024-10-28,453,1,56.4,0,0,1,0,0,main,0,0,27847
stack-js,C++,Fast and lightweight platform for web applications,17,3,0,7,34,2,22,7,265,0,Apache-2.0,systems|game-engine|backend,2024-10-05,2024-12-30,178,0,,0,0,0,0,0,main,0,0,2210
proforge,Go,platform framework for building file management,1,6,1,5,46,1,28,1,90,12,ISC,cli|cloud|devops,2023-10-26,2024-11-24,1446,0,,0,1,1,0,1,master,0,0,1654
dash-ai,JavaScript,Batteries-included library for message queuing,1,0,0,5,40,0,15,1,98,9,BSD-3,frontend|nodejs|web|data-pipeline,2020-01-08,2024-11-22,7617,1,7.6,0,0,0,1,0,main,0,0,4646
turbo-craft-api,PHP,A lightweight service for message queuing,0,0,0,5,16,2,5,1,43,0,None,web|android|fine-tuning|go,2024-11-13,2024-11-13,1762,0,,0,0,1,0,0,main,0,0,2833
pilot,C#,distributed pipeline built with C#,13,0,0,2,24,0,16,2,16,6,BSD-3,desktop|education|api|go,2024-05-29,2024-11-29,462,1,52.2,0,0,0,0,0,main,0,0,4467
hyperpilot,C#,Batteries-included SDK for real-time analytics,12,5,4,9,43,2,26,6,827,2,MIT,dotnet|serverless|kubernetes,2024-06-11,2024-11-06,1832,1,77.0,0,1,0,0,0,main,0,1,10969
dash-go,Python,Scalable pipeline for real-time analytics,10,0,0,3,27,0,15,4,118,0,MIT,api|data-science,2024-11-02,2024-11-14,111,0,,0,0,0,0,0,main,0,0,4992
mini-core-ui,Python,Scalable tool for data processing,285,50,24,5,42,1,12,7,1534,26,None,data-science|api|web,2022-01-30,2024-10-16,10881,0,,0,0,1,0,0,develop,0,0,9287
simple-sync-wave,C,Batteries-included server for CI/CD pipelines,19,7,0,1,25,0,15,8,2630,9,Apache-2.0,embedded|systems|api|ios|typescript,2022-03-01,2024-12-31,643,1,46.1,1,1,0,1,0,main,0,0,12967
core-ui,TypeScript,Production-ready toolkit for CI/CD pipelines,6,0,0,8,49,3,33,3,500,10,MIT,angular|frontend|react|web,2021-07-13,2024-12-21,2227,0,,0,0,0,0,0,main,0,0,7262
craft,JavaScript,High-performance tool for task scheduling,7,0,0,7,23,1,12,4,112,2,MIT,react|web|typescript,2023-08-04,2024-12-14,1131,0,,0,1,1,0,0,master,0,0,366
lab-dev,Java,Scalable toolkit for container orchestration,3,0,2,0,3,0,0,3,282,1,ISC,android|microservices|backend|streaming|cli,2023-09-01,2024-12-17,2354,0,,0,0,0,0,0,main,0,0,10181
open-link-serve,C++,Open-source library for authentication,45,18,1,1,12,0,5,2,970,22,MIT,performance|game-engine|microservices|python,2018-11-23,2024-12-16,21420,0,,0,0,1,0,1,main,0,0,5186
bot-go,Dart,Fast and lightweight dashboard for web applications,15,4,5,6,28,1,10,4,324,1,ISC,ui|framework|web|observability|computer-vision,2024-10-28,2024-12-07,113,0,,0,0,0,0,1,develop,0,0,2342
form-go,JavaScript,Batteries-included CLI for file management,4,0,0,6,41,2,24,3,570,2,GPL-3.0,frontend|typescript|web|nodejs|react,2023-02-23,2024-10-13,1615,1,44.2,0,0,1,0,0,main,0,0,3203
ultra-scan-core,C,High-performance tool for ML model deployment,4,0,3,2,14,0,5,4,720,15,GPL-3.0,performance|embedded|networking|linux|game-engine,2023-04-30,2024-12-07,1668,1,78.6,0,0,0,0,0,main,0,0,4534
microsync,Python,distributed library built with Python,4,0,0,23,60,5,19,1,265,36,GPL-3.0,web|machine-learning|automation|pytorch,2018-03-16,2024-12-04,752,1,52.9,0,0,0,0,1,main,0,0,2581
quick-edge-pilot,Go,High-performance tool for API development,11,3,0,4,18,1,12,5,1319,42,None,devops|testing|framework,2018-10-18,2024-12-20,505,0,,0,0,0,1,0,develop,0,0,3184
quick-form-serve,Rust,Batteries-included server for file management,3,0,0,0,21,0,15,2,204,3,Apache-2.0,wasm|systems,2024-03-20,2024-07-05,3690,0,,0,0,1,0,0,main,0,1,8044
graph-rs,Python,Production-ready server for file management,48,14,2,0,1,0,0,6,1389,59,BSD-3,data-science|web|javascript|embedded|monitoring,2017-08-22,2024-12-30,1255,1,71.5,0,0,1,0,0,develop,0,0,6046
open-link-api,Python,Modern tool written in Python,35,12,0,3,35,0,20,3,605,13,MIT,automation|api,2023-07-07,2024-12-19,1292,0,,0,0,0,0,0,main,0,0,8597
superforge,TypeScript,A blazing-fast dashboard for CI/CD pipelines,31,3,4,5,50,0,23,6,1850,4,Apache-2.0,react|api|frontend|systems|rag,2022-02-25,2024-12-30,895,1,79.8,0,1,0,0,0,main,0,0,30432
free-form-cli,Dart,Modern dashboard written in Dart,24,1,1,4,21,1,7,1,420,62,MIT,mobile|rust|data-pipeline,2019-02-27,2024-11-13,1051,0,,0,1,1,0,1,main,0,0,3534
nano-edge-ai,Go,Open-source service for data visualization,1,5,0,1,3,0,1,1,91,15,MIT,kubernetes|cloud|microservices|cli|devops,2022-12-06,2024-12-07,2360,0,,0,0,1,0,1,main,0,1,3244
fast-craft-js,Shell,Batteries-included engine for file management,0,0,1,1,9,0,3,1,74,18,ISC,devops|linux,2022-08-22,2024-12-22,2169,1,34.2,0,0,0,0,0,main,0,0,219
storm-ui,PHP,A real-time service for log analysis,76,6,0,5,30,1,21,4,2035,44,Apache-2.0,backend|rest-api|rust,2018-03-24,2024-12-18,524,0,,0,0,0,0,0,master,0,0,15437
quick-light-craft,Java,Open-source SDK for task scheduling,51,0,4,7,48,1,34,11,560,2,ISC,backend|enterprise,2023-05-14,2025-01-01,912,1,70.0,1,0,0,0,0,main,0,1,663
super-spark-io,PHP,dashboard framework for building real-time analytics,9,1,0,2,24,0,12,5,763,20,MIT,laravel|llm|transformers,2021-06-11,2024-11-23,4150,1,82.2,1,0,0,0,0,master,0,0,6484
simple-pilot-dash,Python,High-performance SDK for database management,9,0,0,8,66,2,29,6,241,10,MIT,automation|streaming,2020-10-05,2024-12-21,9205,0,,0,1,0,0,0,master,0,0,1925
ultragraph,Python,A async tool for database management,8,0,0,1,22,0,14,5,170,2,MIT,web|api|testing|security,2024-07-14,2024-10-24,9174,0,,1,0,0,0,0,main,0,1,2228
smartform,Swift,A modular platform for file management,24,17,3,4,33,0,20,5,349,6,None,apple|frontend,2024-06-01,2024-10-28,8743,1,46.0,0,0,1,0,0,main,0,0,1781
craft-api,PHP,Scalable SDK for task scheduling,14,4,0,24,129,11,76,5,128,8,MIT,laravel|backend|web|rest-api|frontend,2023-08-04,2024-12-14,1580,1,72.8,0,0,0,0,0,master,0,0,700
magic-track-js,JavaScript,Production-ready platform for authentication,8,8,0,2,53,0,40,2,377,7,MIT,typescript|nodejs|react|computer-vision|serverless,2022-06-28,2024-11-02,4215,0,,0,0,0,0,0,main,0,1,956
magic-wave-sync,Go,Fast and lightweight dashboard for real-time analytics,5,4,0,8,20,3,8,1,177,23,MIT,cloud|cli|devops,2021-04-11,2024-10-19,1855,1,51.9,0,0,1,0,0,main,0,0,27290
bridge-ml,Rust,Production-ready tool for log analysis,1,5,0,4,49,0,22,1,31,0,MPL-2.0,cli|transformers,2024-11-20,2024-12-28,467,0,,1,0,0,0,0,master,1,0,2395
autocraft,Kotlin,A real-time tool for container orchestration,24,2,1,3,26,0,8,3,935,45,Unlicense,android|mobile|backend|spring|go,2020-12-15,2024-12-02,1098,0,,0,0,0,0,0,develop,0,0,2276
probench,Rust,Modern SDK written in Rust,0,8,2,2,24,0,9,1,166,20,Apache-2.0,performance|cli|awesome-list|game-engine|mobile,2021-03-02,2024-08-26,856,0,,0,0,0,0,0,main,0,1,836
forge-ml,TypeScript,Production-ready service for web applications,2,4,0,1,5,0,2,1,39,29,Apache-2.0,api|web,2021-12-29,2024-06-05,3511,0,,0,1,1,1,0,main,1,0,1325
go-link-light,TypeScript,dashboard framework for building data visualization,22,1,6,2,18,0,12,2,200,3,BSD-3,angular|frontend|web|react|open-source,2024-06-28,2024-12-11,3296,0,,0,0,1,1,0,main,0,0,455
proguard,TypeScript,Production-ready pipeline for real-time analytics,12,5,2,0,2,0,0,5,1546,15,None,api|graphics|data-science|game-engine,2020-04-16,2024-11-17,1093,1,43.6,0,0,0,0,0,main,0,1,5548
sync-app,Rust,High-performance dashboard for real-time analytics,1,0,0,1,12,0,6,1,34,0,MIT,cli|education|mobile|python,2024-11-25,2024-12-19,863,0,,1,0,0,1,0,main,1,0,7037
scan-ml,Kotlin,Open-source platform for authentication,0,0,0,2,13,0,5,1,3,0,MIT,android|automation|flutter|data-pipeline,2024-11-21,2024-11-26,484,0,,0,1,0,0,0,main,0,0,972
